ID,Location,Country,Flag,Time,PC_HEALTHXP,PC_GDP,USD_CAP,TOTAL_SPEND
37,AUS,Australia,https://flagicons.lipis.dev/flags/4x3/au.svg,1985,9.56,0.58,84.134,1325.78
105,BEL,Belgium,https://flagicons.lipis.dev/flags/4x3/be.svg,1985,15.684,1.074,149.946,1478.21
150,CAN,Canada,https://flagicons.lipis.dev/flags/4x3/ca.svg,1985,10.061,0.763,124.336,3225.52
185,CHE,Switzerland,https://flagicons.lipis.dev/flags/4x3/ch.svg,1985,11.592,0.808,171.227,1107.9
219,DEU,Germany,https://flagicons.lipis.dev/flags/4x3/de.svg,1985,14.302,1.213,200.236,15555.31
293,DNK,Denmark,https://flagicons.lipis.dev/flags/4x3/dk.svg,1985,6.864,0.546,79.733,407.73
300,ESP,Spain,https://flagicons.lipis.dev/flags/4x3/es.svg,1985,21.034,1.061,100.491,3865.84
384,FIN,Finland,https://flagicons.lipis.dev/flags/4x3/fi.svg,1985,10.174,0.677,90.468,443.49
413,FRA,France,https://flagicons.lipis.dev/flags/4x3/fr.svg,1985,16.577,1.267,167.728,9526.23
446,GBR,United Kingdom,https://flagicons.lipis.dev/flags/4x3/gb.svg,1985,15.008,0.771,94.335,5334.67
500,IRL,Ireland,https://flagicons.lipis.dev/flags/4x3/ie.svg,1985,10.539,0.72,66.917,236.76
575,ISL,Norway,https://flagicons.lipis.dev/flags/4x3/ic.svg,1985,17.414,1.168,200.058,48.3
645,JPN,Japan,https://flagicons.lipis.dev/flags/4x3/jp.svg,1985,17.973,1.163,155.171,18737.52
660,KOR,South Korea,https://flagicons.lipis.dev/flags/4x3/kr.svg,1985,21.788,0.723,32.732,1335.65
792,NLD,Netherlands,https://flagicons.lipis.dev/flags/4x3/nl.svg,1985,9.595,0.636,90.174,1306.77
829,NOR,Norway,https://flagicons.lipis.dev/flags/4x3/no.svg,1985,10.661,0.584,86.65,359.82
854,NZL,New Zealand,https://flagicons.lipis.dev/flags/4x3/ne.svg,1985,13.308,0.657,81.54,264.77
910,PRT,Portugal,https://flagicons.lipis.dev/flags/4x3/pt.svg,1985,25.954,1.393,106.172,1064.23
970,SWE,Sweden,https://flagicons.lipis.dev/flags/4x3/se.svg,1985,7.671,0.564,88.457,738.65
1012,TUR,Turkey,https://flagicons.lipis.dev/flags/4x3/tr.svg,1985,13.889,0.207,12.302,604.45
38,AUS,Australia,https://flagicons.lipis.dev/flags/4x3/au.svg,1986,9.568,0.599,89.94,1440.69
104,BEL,Belgium,https://flagicons.lipis.dev/flags/4x3/be.svg,1986,15.708,1.102,159.833,1576.24
151,CAN,Canada,https://flagicons.lipis.dev/flags/4x3/ca.svg,1986,10.756,0.842,141.554,3709.28
186,CHE,Switzerland,https://flagicons.lipis.dev/flags/4x3/ch.svg,1986,12.105,0.865,189.428,1232.06
218,DEU,Germany,https://flagicons.lipis.dev/flags/4x3/de.svg,1986,14.357,1.203,206.996,16087.82
268,DNK,Denmark,https://flagicons.lipis.dev/flags/4x3/dk.svg,1986,7.276,0.563,87.9,450.09
301,ESP,Spain,https://flagicons.lipis.dev/flags/4x3/es.svg,1986,19.646,0.983,97.807,3773.85
385,FIN,Finland,https://flagicons.lipis.dev/flags/4x3/fi.svg,1986,10.079,0.681,95.015,467.3
447,GBR,United Kingdom,https://flagicons.lipis.dev/flags/4x3/gb.svg,1986,15.07,0.772,99.163,5620.7
521,IRL,Ireland,https://flagicons.lipis.dev/flags/4x3/ie.svg,1986,11.044,0.744,70.226,248.58
584,ISL,Iceland,https://flagicons.lipis.dev/flags/4x3/ic.svg,1986,16.508,1.182,217.823,52.97
642,JPN,Japan,https://flagicons.lipis.dev/flags/4x3/jp.svg,1986,18.892,1.214,169.011,20533.48
659,KOR,South Korea,https://flagicons.lipis.dev/flags/4x3/kr.svg,1986,21.817,0.696,35.443,1460.74
793,NLD,Netherlands,https://flagicons.lipis.dev/flags/4x3/nl.svg,1986,9.969,0.67,98.99,1442.51
828,NOR,Norway,https://flagicons.lipis.dev/flags/4x3/no.svg,1986,10.51,0.622,97.607,406.76
855,NZL,New Zealand,https://flagicons.lipis.dev/flags/4x3/ne.svg,1986,14.491,0.73,95.976,311.57
922,PRT,Portugal,https://flagicons.lipis.dev/flags/4x3/pt.svg,1986,23.01,1.365,110.418,1107.79
971,SWE,Sweden,https://flagicons.lipis.dev/flags/4x3/se.svg,1986,7.933,0.565,92.603,775.07
1013,TUR,Turkey,https://flagicons.lipis.dev/flags/4x3/tr.svg,1986,12.403,0.228,14.455,724.61
39,AUS,Australia,https://flagicons.lipis.dev/flags/4x3/au.svg,1987,9.543,0.582,93.578,1521.94
107,BEL,Belgium,https://flagicons.lipis.dev/flags/4x3/be.svg,1987,15.952,1.136,172.74,1704.98
133,CAN,Canada,https://flagicons.lipis.dev/flags/4x3/ca.svg,1987,11.058,0.859,152.165,4039.98
183,CHE,Switzerland,https://flagicons.lipis.dev/flags/4x3/ch.svg,1987,10.344,0.76,172.362,1128.13
217,DEU,Germany,https://flagicons.lipis.dev/flags/4x3/de.svg,1987,14.592,1.237,221.093,17209.86
267,DNK,Denmark,https://flagicons.lipis.dev/flags/4x3/dk.svg,1987,6.888,0.555,88.986,456.23
302,ESP,Spain,https://flagicons.lipis.dev/flags/4x3/es.svg,1987,19.317,0.98,105.265,4072.16
386,FIN,Finland,https://flagicons.lipis.dev/flags/4x3/fi.svg,1987,10.069,0.694,102.609,506.08
434,GBR,United Kingdom,https://flagicons.lipis.dev/flags/4x3/gb.svg,1987,14.468,0.749,103.709,5890.88
520,IRL,Ireland,https://flagicons.lipis.dev/flags/4x3/ie.svg,1987,11.546,0.744,75.344,266.72
574,ISL,Iceland,https://flagicons.lipis.dev/flags/4x3/ic.svg,1987,15.35,1.125,228.429,56.16
628,JPN,Japan,https://flagicons.lipis.dev/flags/4x3/jp.svg,1987,20.271,1.305,192.985,23561.73
658,KOR,South Korea,https://flagicons.lipis.dev/flags/4x3/kr.svg,1987,21.843,0.679,39.471,1642.85
794,NLD,Netherlands,https://flagicons.lipis.dev/flags/4x3/nl.svg,1987,10.399,0.71,108.992,1598.37
827,NOR,Norway,https://flagicons.lipis.dev/flags/4x3/no.svg,1987,10.322,0.635,103.549,433.55
869,NZL,New Zealand,https://flagicons.lipis.dev/flags/4x3/ne.svg,1987,14.699,0.819,109.193,357.54
921,PRT,Portugal,https://flagicons.lipis.dev/flags/4x3/pt.svg,1987,25.339,1.462,129.032,1294.19
973,SWE,Sweden,https://flagicons.lipis.dev/flags/4x3/se.svg,1987,8.143,0.586,101.523,852.57
1014,TUR,Turkey,https://flagicons.lipis.dev/flags/4x3/tr.svg,1987,13.333,0.253,17.667,902.8
40,AUS,Australia,https://flagicons.lipis.dev/flags/4x3/au.svg,1988,9.823,0.595,102.027,1686.73
91,BEL,Belgium,https://flagicons.lipis.dev/flags/4x3/be.svg,1988,16.479,1.174,192.778,1908.82
153,CAN,Canada,https://flagicons.lipis.dev/flags/4x3/ca.svg,1988,11.383,0.884,167.067,4493.27
178,CHE,Switzerland,https://flagicons.lipis.dev/flags/4x3/ch.svg,1988,10.682,0.79,190.12,1253.53
216,DEU,Germany,https://flagicons.lipis.dev/flags/4x3/de.svg,1988,14.634,1.267,241.921,18904.82
273,DNK,Denmark,https://flagicons.lipis.dev/flags/4x3/dk.svg,1988,7.33,0.6,99.611,510.96
311,ESP,Spain,https://flagicons.lipis.dev/flags/4x3/es.svg,1988,18.402,1.039,121.057,4693.01
387,FIN,Finland,https://flagicons.lipis.dev/flags/4x3/fi.svg,1988,9.968,0.668,107.207,530.3
439,GBR,United Kingdom,https://flagicons.lipis.dev/flags/4x3/gb.svg,1988,14.664,0.746,112.847,6424.19
451,GRC,Greece,https://flagicons.lipis.dev/flags/4x3/gr.svg,1988,15.393,0.844,101.924,1023.01
519,IRL,Ireland,https://flagicons.lipis.dev/flags/4x3/ie.svg,1988,12.019,0.737,81.637,287.77
572,ISL,Iceland,https://flagicons.lipis.dev/flags/4x3/ic.svg,1988,14.692,1.162,240.078,459.96
587,ITA,Italy,https://flagicons.lipis.dev/flags/4x3/it.svg,1988,23.07,1.539,251.631,14249.68
617,JPN,Japan,https://flagicons.lipis.dev/flags/4x3/jp.svg,1988,20.631,1.268,207.202,25405.66
657,KOR,South Korea,https://flagicons.lipis.dev/flags/4x3/kr.svg,1988,21.54,0.699,46.594,1958.4
795,NLD,Netherlands,https://flagicons.lipis.dev/flags/4x3/nl.svg,1988,10.472,0.707,115.517,1705.04
826,NOR,Norway,https://flagicons.lipis.dev/flags/4x3/no.svg,1988,7.712,0.485,81.21,341.85
857,NZL,New Zealand,https://flagicons.lipis.dev/flags/4x3/ne.svg,1988,14.213,0.871,119.077,390.98
906,PRT,Portugal,https://flagicons.lipis.dev/flags/4x3/pt.svg,1988,23.255,1.397,137.375,1376.44
974,SWE,Sweden,https://flagicons.lipis.dev/flags/4x3/se.svg,1988,7.585,0.54,98.76,833.19
41,AUS,Australia,https://flagicons.lipis.dev/flags/4x3/au.svg,1989,10.199,0.623,111.197,1869.71
92,BEL,Belgium,https://flagicons.lipis.dev/flags/4x3/be.svg,1989,16.231,1.147,201.741,2004.84
154,CAN,Canada,https://flagicons.lipis.dev/flags/4x3/ca.svg,1989,11.691,0.932,183.938,5036.04
164,CHE,Switzerland,https://flagicons.lipis.dev/flags/4x3/ch.svg,1989,10.326,0.766,198.234,1317.64
215,DEU,Germany,https://flagicons.lipis.dev/flags/4x3/de.svg,1989,14.819,1.195,243.328,19162.39
266,DNK,Denmark,https://flagicons.lipis.dev/flags/4x3/dk.svg,1989,7.023,0.566,98.15,503.76
304,ESP,Spain,https://flagicons.lipis.dev/flags/4x3/es.svg,1989,18.798,1.084,137.413,5335.44
368,FIN,Finland,https://flagicons.lipis.dev/flags/4x3/fi.svg,1989,9.812,0.661,115.48,573.29
432,GBR,United Kingdom,https://flagicons.lipis.dev/flags/4x3/gb.svg,1989,14.777,0.744,119.66,6829.8
452,GRC,Greece,https://flagicons.lipis.dev/flags/4x3/gr.svg,1989,14.147,0.851,110.191,1111.77
518,IRL,Ireland,https://flagicons.lipis.dev/flags/4x3/ie.svg,1989,12.994,0.748,91.424,320.99
571,ISL,Iceland,https://flagicons.lipis.dev/flags/4x3/ic.svg,1989,15.347,1.187,252.262,63.78
612,ITA,Italy,https://flagicons.lipis.dev/flags/4x3/it.svg,1989,23.294,1.551,272.149,15423.17
618,JPN,Japan,https://flagicons.lipis.dev/flags/4x3/jp.svg,1989,22.319,1.317,234.663,28890.77
656,KOR,South Korea,https://flagicons.lipis.dev/flags/4x3/kr.svg,1989,21.901,0.817,59.994,2546.69
796,NLD,Netherlands,https://flagicons.lipis.dev/flags/4x3/nl.svg,1989,9.973,0.69,121.613,1805.82
825,NOR,Norway,https://flagicons.lipis.dev/flags/4x3/no.svg,1989,8.141,0.498,87.135,368.31
858,NZL,New Zealand,https://flagicons.lipis.dev/flags/4x3/ne.svg,1989,14.344,0.9,128.515,424.0
907,PRT,Portugal,https://flagicons.lipis.dev/flags/4x3/pt.svg,1989,24.267,1.344,146.308,1463.81
975,SWE,Sweden,https://flagicons.lipis.dev/flags/4x3/se.svg,1989,8.6,0.617,119.607,1015.82
42,AUS,Australia,https://flagicons.lipis.dev/flags/4x3/au.svg,1990,10.474,0.677,120.773,2061.0
59,AUT,Austria,https://flagicons.lipis.dev/flags/4x3/at.svg,1990,10.131,0.784,152.003,1167.06
89,BEL,Belgium,https://flagicons.lipis.dev/flags/4x3/be.svg,1990,15.52,1.103,206.956,2062.81
152,CAN,Canada,https://flagicons.lipis.dev/flags/4x3/ca.svg,1990,11.914,1.0,201.819,5608.75
160,CHE,Switzerland,https://flagicons.lipis.dev/flags/4x3/ch.svg,1990,10.549,0.777,213.748,1435.43
187,CZE,Czech Republic,https://flagicons.lipis.dev/flags/4x3/cz.svg,1990,24.212,0.908,114.502,1183.19
214,DEU,Germany,https://flagicons.lipis.dev/flags/4x3/de.svg,1990,14.709,1.181,258.39,20524.7
264,DNK,Denmark,https://flagicons.lipis.dev/flags/4x3/dk.svg,1990,7.621,0.613,111.578,573.62
305,ESP,Spain,https://flagicons.lipis.dev/flags/4x3/es.svg,1990,18.556,1.132,154.269,5996.02
377,FIN,Finland,https://flagicons.lipis.dev/flags/4x3/fi.svg,1990,9.864,0.715,129.76,647.04
412,FRA,France,https://flagicons.lipis.dev/flags/4x3/fr.svg,1990,17.282,1.375,244.051,14280.11
429,GBR,United Kingdom,https://flagicons.lipis.dev/flags/4x3/gb.svg,1990,14.485,0.737,123.408,7064.81
454,GRC,Greece,https://flagicons.lipis.dev/flags/4x3/gr.svg,1990,14.942,0.907,120.531,1229.03
517,IRL,Ireland,https://flagicons.lipis.dev/flags/4x3/ie.svg,1990,12.777,0.717,98.423,345.86
570,ISL,Iceland,https://flagicons.lipis.dev/flags/4x3/ic.svg,1990,13.98,1.032,228.449,58.21
611,ITA,Italy,https://flagicons.lipis.dev/flags/4x3/it.svg,1990,21.43,1.503,278.813,15814.06
619,JPN,Japan,https://flagicons.lipis.dev/flags/4x3/jp.svg,1990,21.422,1.23,239.226,29553.26
655,KOR,South Korea,https://flagicons.lipis.dev/flags/4x3/kr.svg,1990,21.635,0.796,65.887,2824.53
797,NLD,Netherlands,https://flagicons.lipis.dev/flags/4x3/nl.svg,1990,10.168,0.72,136.103,2034.95
814,NOR,Norway,https://flagicons.lipis.dev/flags/4x3/no.svg,1990,7.659,0.542,99.867,423.58
853,NZL,New Zealand,https://flagicons.lipis.dev/flags/4x3/ne.svg,1990,13.751,0.917,133.933,445.97
908,PRT,Portugal,https://flagicons.lipis.dev/flags/4x3/pt.svg,1990,25.305,1.396,164.162,1638.87
976,SWE,Sweden,https://flagicons.lipis.dev/flags/4x3/se.svg,1990,8.628,0.626,125.815,1076.83
1019,TUR,Turkey,https://flagicons.lipis.dev/flags/4x3/tr.svg,1990,22.021,0.54,43.847,2364.3
23,AUS,Australia,https://flagicons.lipis.dev/flags/4x3/au.svg,1991,10.937,0.739,134.356,2322.21
60,AUT,Austria,https://flagicons.lipis.dev/flags/4x3/at.svg,1991,10.001,0.78,160.118,1241.7
83,BEL,Belgium,https://flagicons.lipis.dev/flags/4x3/be.svg,1991,15.597,1.157,227.548,2276.5
134,CAN,Canada,https://flagicons.lipis.dev/flags/4x3/ca.svg,1991,12.135,1.102,222.113,6257.3
163,CHE,Switzerland,https://flagicons.lipis.dev/flags/4x3/ch.svg,1991,10.106,0.805,223.999,1523.19
188,CZE,Czech Republic,https://flagicons.lipis.dev/flags/4x3/cz.svg,1991,21.496,0.836,96.461,994.38
258,DNK,Denmark,https://flagicons.lipis.dev/flags/4x3/dk.svg,1991,8.145,0.647,123.085,634.42
366,FIN,Finland,https://flagicons.lipis.dev/flags/4x3/fi.svg,1991,10.343,0.86,150.883,756.49
406,FRA,France,https://flagicons.lipis.dev/flags/4x3/fr.svg,1991,17.702,1.448,266.943,15632.0
420,GBR,United Kingdom,https://flagicons.lipis.dev/flags/4x3/gb.svg,1991,14.7,0.806,137.486,7895.12
476,GRC,Greece,https://flagicons.lipis.dev/flags/4x3/gr.svg,1991,17.082,1.012,141.532,1460.6
498,HUN,Hungary,https://flagicons.lipis.dev/flags/4x3/hu.svg,1991,30.084,1.918,158.865,1647.97
531,IRL,Ireland,https://flagicons.lipis.dev/flags/4x3/ie.svg,1991,11.995,0.727,104.543,369.48
569,ISL,Iceland,https://flagicons.lipis.dev/flags/4x3/ic.svg,1991,12.775,0.966,217.79,56.15
610,ITA,Italy,https://flagicons.lipis.dev/flags/4x3/it.svg,1991,20.922,1.517,294.948,16740.81
643,JPN,Japan,https://flagicons.lipis.dev/flags/4x3/jp.svg,1991,22.868,1.323,273.505,33893.01
